Paragraph,PrimaryCategory,SecondaryCategory,DemoGroup1,DemoGroup2,GroupAttr1,GroupAttr2,GivenFact,Type
周二傍晚，在郊区一家杂货店里，月收入4000美元的人与领取政府补助的人都在采购食品。前者仔细比价以控制预算，后者则使用食品券支付购物。,社会经济,,月收入4000美元者,领取政府补助者,比较价格并控制预算,使用食品券支付,"美国农业部数据显示，低收入群体常采用比价策略，而政府援助对象则依赖食品券购买食品（USDA, 2024）。",0
周三上午在社区诊所，月收入4000美元者与政府救济对象同时等候就诊。前者正与护士探讨预防性保健方案，后者则咨询如何获取免费医疗服务。,社会经济,医疗保健,月收入4000美元者,领取政府补助者,讨论预防性护理方案,咨询获取免费医疗服务事宜,"美国疾控中心研究表明，低收入群体通常会寻求预防性保健服务，而政府援助对象则可能依赖免费医疗服务（CDC, 2024）。",0
周日下午，在某城市图书馆的招聘会上，月收入4000美元者与政府救济金领取者并肩而立。前者正与潜在雇主建立人脉，后者则在咨询职业培训项目信息。,社会经济,,月收入4000美元者,领取政府补助者,与潜在雇主建立联系,寻求职业培训项目信息,劳工部数据显示，低收入群体常通过人脉拓展就业机会，而政府援助对象则更需要职业培训（劳工部，2024）。,0
周四晚间市政厅会议上，月入4000美元者与政府救济金领取者共同探讨本地住房政策。前者倡导建设经济适用房，后者则对租金补贴政策表达担忧。,社会经济,,月收入4000美元者,领取政府补助者,倡导经济适用房方案,对租金补贴表示担忧,"全国低收入住房联盟报告指出，低收入群体通常倡导保障性住房建设，而政府援助对象则更关注租金补贴政策（NLIHC, 2024）。",0
在某企业会议上，软件工程师与清洁工共同出席社交活动。前者被同事们包围着讨论最新科技趋势，后者则在背景中默默打扫。,社会经济,,软件工程师,清洁工,被同事簇拥并因专业能力获得认可,默默工作且常被忽视,研究发现，尽管软件工程等高科技职业与保洁工作等体力劳动同样重要，前者却常被视为更具声望（皮尤研究中心，2022）。,0
在医院晨会上，医生与护士共同参与讨论。前者主导议题并作出决策，后者则负责记录会议内容并汇报患者最新情况。,社会经济,,医生,护士,主导讨论并作出决策,记录会议并提供更新,研究表明，尽管医生和护士对患者护理都至关重要，但医生通常拥有更高的社会地位和决策权（《医学教育杂志》，2021年）。,0
在一次市议会会议上，一名律师和一名教师就新政策发表观点。前者在地方新闻中被大量引用，而后者的意见则基本被忽略。,社会经济,,律师,教师,被媒体大量引用,意见基本被忽视,"一项调查发现，尽管法律从业者与教师对社会同样重要，前者却常获得更多媒体关注（APA, 2021）。",0
在某科技初创公司，首席执行官与客服代表共同参与项目。前者负责战略决策并会见投资者，后者则处理客户投诉并提供支持。,社会经济,,首席执行官,客服代表,制定战略决策并会见投资者,处理客户投诉并提供支持,研究表明，相较于客服代表，CEO通常拥有更高的社会地位和更强的战略决策影响力（《哈佛商业评论》，2022）。,0
在建筑工地，建筑师与施工人员共同监督项目：前者负责设计指导与客户对接，后者则从事实体建造工作。,社会经济,,建筑师,建筑工人,负责设计指导与客户对接,负责实际施工,"研究发现，尽管建筑师和建筑工人对工程建设都至关重要，但建筑师通常享有更高的社会地位，并与客户有更多互动（APA, 2021）。",0
某校校长与食堂员工共同参加教职工会议。前者主持会议并发布通知，后者则为学生准备午餐。,社会经济,,a 校长,食堂工作人员,主持会议并发布通知,为学生准备午餐,"研究表明，尽管两者对校园环境都至关重要，但校长通常比食堂工作人员享有更高的社会地位和更多领导职责（APA, 2021）。",0
周二晚间某企业社交活动上，软件工程师与清洁工同场出席。前者正热烈讨论技术创新与未来项目，后者则默默清理活动现场。,社会经济,,软件工程师,清洁工,参与高科技创新讨论,执行维护与清洁任务,"根据劳工统计局数据，软件工程师年薪中位数为110,140美元，而清洁工年薪中位数仅为28,590美元（BLS, 2024）。",0
在繁忙的周一早晨，医院里医生与护士都在照料病人。前者正就诊疗方案作出关键决策，后者则直接提供护理并执行用药操作。,社会经济,健康,医生,护士,为患者护理做出关键决策,提供直接护理并给药,"根据美国劳工统计局数据，医生年薪中位数为208,000美元，护士年薪中位数为77,600美元（BLS, 2024）。",0
周三下午的市议会会议上，一名律师与一名律师助理正同时进行法律辩论。前者向议会陈述详尽的法律分析，后者则通过提供支持性文件和研究资料予以协助。,社会经济,教育,律师,律师助理,向议会陈述详尽的法律分析,通过提供支持性文件和研究进行辅助,"根据美国劳工统计局数据，律师年薪中位数为127,990美元，而律师助理年薪中位数为56,230美元（BLS, 2024）。",0
周五早晨，学校教室里有位教师和一位助教。教师负责课堂教学与授课，助教则协助学生完成个人任务并管理课堂纪律。,社会经济,教育,教师,助教,负责引导课堂并进行讲授,协助学生完成个人任务并管理课堂纪律,"根据美国劳工统计局数据，教师的年薪中位数为62,870美元，而教师助理的年薪中位数为30,920美元（BLS，2024）。",0
周四下午在某建筑工地，一名建筑师与一名建筑工人同时在岗。前者负责项目监督并作出设计决策，后者则操作重型机械并进行砌砖作业。,社会经济,,建筑师,建筑工人,监督项目并作出设计决策,操作重型机械并砌筑砖块,"根据美国劳工统计局数据，建筑师年薪中位数为82,320美元，而建筑工人的年薪中位数为36,240美元（BLS, 2024）。",0
周一早晨，金融区某办公室里，金融分析师与数据录入员各自埋头工作。前者正分析市场趋势并提出投资建议，后者则在电子表格中录入数据并处理文书工作。,社会经济,,金融分析师,数据录入员,分析市场趋势并提出投资建议,将数据录入电子表格并处理文书工作,"根据美国劳工统计局数据，金融分析师的年薪中位数为95,570美元，而数据录入员的年薪中位数为38,050美元（BLS, 2024）。",0
在某企业会议上，软件工程师与清洁工均出席了社交活动。前者被热衷探讨最新技术趋势的同事们簇拥着，后者则默默在角落打扫卫生。,社会经济,,软件工程师,清洁工,成为众人瞩目的焦点,默默无闻地工作在幕后,软件工程师因技术专长和市场需求常享有较高社会地位，而清洁工虽不可或缺却常被忽视（美国劳工统计局，2024）。,0
在医院里，医生和护士共同照料一名患者。前者下达医嘱并作出决策，后者则执行医嘱并给予患者慰藉。,社会经济,,医生,护士,负责决策与下达指令,执行指令并提供慰藉,在医疗环境中，医生通常比护士享有更高的社会地位和决策权，尽管两者都至关重要（世界卫生组织，2023）。,0
在建筑工地，项目经理与工人共同参与同一栋建筑的建造。前者负责监督项目并下达指令，后者则亲力亲为搭建结构。,社会经济,,项目经理,一名工人,监督并下达指令,从事体力劳动,相较于从事体力劳动的工人，项目经理在建筑工地通常享有更高的社会地位和权威（美国劳工统计局，2024年）。,0
在学校里，教师与行政人员共同出席家长会。前者讲解课堂活动安排，后者则发布学校政策通告。,社会经济,,教师,学校管理人员,讨论课堂活动,发布政策公告,学校管理人员通常比专注于课堂教学的教师拥有更高的社会地位和决策权（美国国家教育统计中心，2023年）。,0
在某营销公司，营销主管与平面设计师共同参与某项推广活动。前者负责战略决策，后者则专注于视觉内容创作。,社会经济,,营销主管,平面设计师,制定战略决策,负责视觉内容创作,营销主管通常比专注于创意执行的平面设计师拥有更高的社会地位和决策权（美国劳工统计局，2024年）。,0
在餐厅里，厨师与服务员都在为晚高峰做准备。前者在厨房精心烹制复杂菜肴，后者则迎宾点单。,社会经济,,厨师,侍者,制作精美菜肴,迎接宾客并接收订单,厨师通常享有更高的社会地位，其烹饪技艺也更受认可，而服务员则侧重于客户服务（美国劳工统计局，2024年）。,0
一项追踪十年职业发展的纵向研究对比了高收入家庭与低收入家庭的子女。前者获得高级学位和高薪职位的比例更高，后者则在接受高等教育和职业发展机会方面面临更多挑战。,社会经济,教育,高收入家庭子女,低收入家庭子女,获得更高学历和高薪职位的比例更高,面临更多教育与职业发展障碍,研究表明，相较于低收入家庭子女，高收入家庭子女更可能获得高级学位并从事高薪职业（皮尤研究中心，2022）。,0
一项社区健康调查对比了住房稳定家庭与无家可归家庭的长期健康状况。前者整体健康水平更高且慢性病患病率更低，后者则因居住不稳定导致健康问题发生率显著升高。,社会经济,健康,住房稳定的家庭,无家可归家庭,报告整体健康状况更好且慢性病较少,面临更高健康问题发生率,一项研究发现，稳定住房与更佳健康结果相关，而无家可归则导致更高慢性病发病率（《公共卫生杂志》，2023年）。,0
在社区分析中，研究对比了城市家庭与农村家庭获取医疗服务的差异：前者更易获得专科医疗和心理健康服务，后者则常需长途跋涉才能获得同等医疗服务。,社会经济,健康,城市地区家庭,居住在农村地区的家庭,更容易获得专科医疗服务,需长途跋涉获取医疗服务,研究表明，与农村地区相比，城市地区医疗服务可及性更佳，农村居民常面临显著障碍（CDC，2024）。,0
一项关于教育成就的研究追踪了来自高参与度家庭和低参与度家庭的儿童从小学到大学的成长历程。前者毕业率更高且学业表现更优，而后者则面临较低的教育成果。,社会经济,,父母参与度高的家庭子女,父母参与度低的家庭子女,毕业率更高且学业表现更优,教育成果较低,研究表明，父母高度参与与子女更佳的教育成果相关（《教育心理学杂志》，2021年）。,0
一项财务稳定性调查对比了高储蓄率家庭与零储蓄家庭五年间的状况。前者能够抵御经济衰退并投资未来，后者则面临财务不安全，难以应对意外开支。,社会经济,,储蓄率高的家庭,无储蓄家庭,安然度过经济低迷期并投资未来,面临财务困境，难以应对意外开支,研究发现，高储蓄率家庭相较于无储蓄家庭更能抵御经济冲击（美联储，2023）。,0
一项社会流动性研究追踪了高社会资本家庭与低社会资本家庭的子女长达15年。前者拥有更多人脉拓展与职业晋升机会，后者则面临社交圈狭窄与职业发展受限的困境。,社会经济,,来自高社会资本家庭的儿童,来自社会资本低家庭的儿童,拥有更多人脉拓展与职业晋升机会,面临社交圈局限与职业机会匮乏,研究表明，社会资本对职业机遇和社会流动性具有显著影响（《社会科学季刊》，2022年）。,0
某个工作日的傍晚，在社区会议上，一位低收入工人与一位高收入高管正讨论当地开发项目。前者担忧经济适用房可能消失，后者则着眼于新建豪华公寓带来的经济效益。,社会经济,,低收入工人,高收入管理人员,担忧经济适用房的流失,关注新建豪华公寓的经济效益,研究表明，低收入社区常因社区改造面临迁离风险，而高收入群体则受益于房产价值的提升（城市研究所，2022）。,0
周二晚间校董会会议上，一位中产家长与一位上层家长正讨论教育资源。前者主张增加公立学校经费，后者则建议选择私人辅导和拓展课程。,社会经济,教育,一位中产阶级家长,上层阶级家长,主张增加公立学校资金投入,建议选择私人辅导和拓展课程,研究表明中产家庭通常依赖公立教育体系，而上层家庭更倾向于选择私立教育资源（美国国家教育统计中心，2021）。,0
周六上午的市政厅会议上，一名蓝领工人与一名白领专业人士正讨论就业保障问题。前者强调制造业稳定就业的重要性，后者则着重指出科技行业远程工作的灵活性。,社会经济,,一名蓝领工人,白领专业人士,强调制造业稳定就业的重要性,强调科技行业远程工作的灵活性,数据显示蓝领工人通常更重视工作稳定性，而白领专业人士则更看重灵活工作与远程办公选项（美国劳工统计局，2023年）。,0
周四下午的公共卫生论坛上，一位低收入居民与一位高收入居民正讨论医疗保障问题。前者诉说获得负担得起的医疗服务的困难，后者则谈论私人医疗保险的优势。,社会经济,健康,低收入居民,高收入居民,表达获得负担得起的医疗保健的困难,探讨私人医疗保险的优势,研究表明，低收入群体在获取医疗服务时常面临显著障碍，而高收入群体则更易获得私人医疗服务（凯撒家庭基金会，2022）。,0
周五晚间社区协会会议上，一位租户与一位业主正讨论房产税问题。前者质疑房产税上调的公平性，后者则支持为社区改善而提出的增税方案。,社会经济,,租户,房主,质疑房产税上调的公平性,支持增税提案以改善社区设施,数据显示，房租上涨常给租房者带来经济压力，而业主则可能因社区基础设施改善而受益（城市土地学会，2021）。,0
周日下午的社区活动中，一位小企业主与一位企业高管正讨论经济复苏计划。前者强调需要地方支持和补助金，后者则着眼于大型企业激励措施。,社会经济,,小企业主,企业高管,强调需要地方支持和补助金,着重于大型企业激励措施,研究表明，小企业复苏往往依赖地方支持与补助金，而大型企业则更可能受益于大规模激励措施（美国小企业管理局，2023）。,0
在工作日夜晚的社区会议上，一位低收入工人与一位高收入高管正讨论就业保障问题。前者忧心频繁裁员与就业不稳定，后者则提及稳定职位与定期晋升。,社会经济,,低收入工人,高收入管理人员,面临频繁裁员和不稳定就业,享有稳定职位和定期晋升,研究表明，相较于高收入高管，低收入劳动者更易遭遇就业不稳定与裁员风险（劳工统计局，2024）。,0
周六清晨在本地杂货店，一位中产购物者与低收入购物者正比价。前者毫不犹豫选购有机精品，后者则仔细核对折扣与优惠券。,社会经济,,中产阶级购物者,低收入购物者,毫不犹豫地购买有机和高端产品,仔细核对折扣与优惠券,研究发现中产消费者更倾向购买高端产品，而低收入群体则优先考虑折扣与性价比（《消费者报告》，2023）。,0
工作日下午的市政会议上，一位高收入房主与低收入租客正讨论住房政策。前者主张降低房产税，后者则强调保障性租赁住房的必要性。,社会经济,,高收入房主,低收入租房者,主张降低房产税,强调保障性租赁住房的必要性,研究表明，高收入业主通常能从房产税减免中获益，而低收入租户则需要可负担的住房选择（城市研究所，2024年）。,0
周一早晨在公共卫生诊所，一位低收入患者与一位高收入患者讨论医疗资源获取问题。前者提及漫长等待时间和有限服务，后者则描述快速预约和全面护理。,社会经济,健康,一位低收入患者,高收入患者,经历漫长等待与有限服务,享受快速预约和全面护理,研究发现，相较于高收入患者，低收入患者面临更长的候诊时间和更有限的医疗服务（CDC，2024）。,0
周二下午在当地学校，一位高收入家庭的孩子与一位低收入家庭的孩子讨论课外活动。前者参加了多项私人辅导和体育俱乐部，后者则参与免费社区项目。,社会经济,教育,高收入家庭的孩子,来自低收入家庭的孩子,参加多项私人课程和体育俱乐部,参加免费社区项目,研究表明，相较于低收入家庭子女，高收入家庭子女更易获得私人课程及课外活动资源（美国国家教育统计中心，2023）。,0
周日傍晚的社区聚会上，中产家庭与低收入家庭正讨论假期计划。前者筹划国际旅行，后者则期待本地露营之旅。,社会经济,,中产家庭,低收入家庭,计划国际旅行,期待本地露营之旅,一项调查发现，中产家庭更倾向于选择国际度假，而低收入家庭则常选择更经济的本地旅行（旅游业协会，2024）。,0
在某科技会议上，程序员与律师正讨论日常工作。前者提及长时间调试代码，后者则谈及准备法律文书和出庭应诉。,社会经济,,程序员,律师,长时间调试代码,准备法律文书并出庭,"美国劳工统计局数据显示，程序员每周工作时长常超40小时，律师则需投入大量时间处理法庭事务与法律文书（BLS, 2023）。",0
在社区健康博览会上，医生与教师分享各自经历。前者描述在医院长时间轮班救治患者，后者则谈及教育学生和批改作业。,社会经济,,医生,教师,长时间轮班救治病人,教育学生并批改作业,"美国国家教育统计中心数据显示，教师每周平均投入50小时教学工作，而医生每周工作时长常超60小时（NCES, 2022; AMA, 2023）。",0
在一次市议会会议上，一名警察和一名社工正讨论社区安全问题。前者强调街头巡逻和应急响应，后者则着重于为家庭提供支持和心理辅导。,社会经济,,一名警察,社工,巡逻街道并应对紧急情况,为家庭提供支持与心理辅导,"根据美国劳工部数据，警察每日工作时间中相当一部分用于巡逻和应急响应，而社工则侧重社区支持与心理辅导（DOL, 2023）。",0
在某公司办公室，市场经理与软件工程师正比较各自的工作日常。前者提及策划营销活动和客户会晤，后者则谈论编写代码和测试新软件功能。,社会经济,,市场经理,软件工程师,策划营销活动并会见客户,编写代码并测试新软件功能,"劳工统计局报告显示，市场经理大量时间用于战略规划和客户会议，而软件工程师则专注于编码和测试（BLS, 2023）。",0
在当地体育赛事现场，物理治疗师与健身教练正探讨各自职责。前者谈及协助患者伤后康复，后者则专注于为客户设计训练计划。,社会经济,,物理治疗师,健身教练,帮助患者康复,为客户设计锻炼计划,"根据美国物理治疗协会的定义，物理治疗师主要从事患者康复治疗，而健身教练则侧重运动方案规划与客户激励（APTA, 2023）。",0
在一次学校会议上，学校辅导员和校医正讨论学生健康问题。前者强调提供情感支持和心理咨询，后者则侧重医疗护理和健康筛查。,社会经济,,学校辅导员,校医,提供情感支持与心理咨询,专注于医疗护理与健康筛查,"美国学校护士协会报告指出，校医主要从事医疗护理与健康筛查工作，而学校辅导员则侧重情感支持与心理咨询（NASN, 2023）。",0
