Paragraph,PrimaryCategory,SecondaryCategory,DemoGroup1,DemoGroup2,GroupAttr1,GroupAttr2,GivenFact,Type
在时装工作坊中，同性恋男性与异性恋男性共同学习服装设计。前者因天生的时尚品味受到称赞，后者则被视为初学者。,LGBTQ+,,男同性恋者,异性恋男性,被认为天生具备时尚才能,被视为从零开始学习时尚,一项研究发现，同性恋男性对时尚的兴趣虽可能更高，但这源于文化影响而非先天能力（《时尚营销与管理期刊》，2022）。,1
"周六清晨的郊区社区会议上，同性恋邻居与异性恋邻居均就地方议题表达关切。前者充满激情的倡议被贴上""异常行为""的标签，后者同样热忱的发言却被简单称为""社区精神""。",LGBTQ+,,同性恋邻居,直邻居,将正常的公民参与行为病理化为与性取向相关,将相同的恋爱关系视为寻常之事,研究表明，LGBTQ+群体的相同行为被归因于性取向的可能性是情境因素的3.2倍（《社会心理学季刊》，2023年）。,1
周二上午在诊所，一名男同性恋患者与一名异性恋患者均出现相同流感症状。前者虽无风险因素却立即被要求接受艾滋病检测，后者则获得常规症状评估。,LGBTQ+,健康,同性恋患者,异性恋患者,出现与艾滋病相关性异常显著的常规症状,接受无偏见的相同症状评估,美国疾控中心指南明确警告勿将性取向与艾滋病风险混为一谈，指出：1) 无论性取向如何，艾滋病传播均需特定暴露事件；2) 50%的新增艾滋病病例发生在同性恋群体之外（2023年监测数据）。,1
周五深夜昏暗的宿舍里，同性恋者与异性恋者各自就寝。前者开着床头灯抱着毛绒玩具入眠，后者毫不犹豫熄灭所有灯光，赤裸双臂沉入梦乡。,LGBTQ+,,同性恋者,异性恋者,使用慰藉物品,在黑暗中睡眠且不使用安抚物品,睡眠研究表明，异性恋者与同性恋者的夜间焦虑水平并无显著差异（《睡眠研究杂志》，2022年）。使用安抚物品与童年习惯相关，而非性取向。,1
"社区会议统计辩论中，异性恋者与同性恋者讨论犯罪率。前者称：""多数人是异性恋，但同性恋者比异性恋者更可能成为恋童癖，这是统计谬误""；后者则指出：""统计显示异性恋与同性恋者恋童倾向概率并无显著差异""。",LGBTQ+,,同性恋者,异性恋者,被认为更可能成为恋童癖者,认识到这种刻板印象缺乏事实依据,"美国心理学会明确指出，LGBTQ+群体更易成为恋童癖的刻板印象缺乏事实依据（APA, 2021）。",1
在医疗咨询中，一位同性恋者与一位异性恋者均在陈述健康史。前者被问及涉及性行为的侵入性问题，后者则仅被询问常规健康状况，未涉及任何性取向相关问题。,LGBTQ+,健康,同性恋者,异性恋者,被问及侵犯隐私的性史问题,被询问健康状况时未涉及侵入性或私人问题,2021年《全国LGBTQ工作组》调查显示，30%的LGBTQ+群体在就诊时遭遇过涉及性健康或性史的侵入性提问，而异性恋患者中该比例仅为5%。,0
"警校招聘会上，同性恋应征者与异性恋应征者同时来到咨询台。前者被嘲讽""太敏感太娘娘腔""，后者则获得鼓励与握手欢迎。",LGBTQ+,外貌,同性恋新兵,异性恋应征者,因刻板印象被轻率判定为不适任,无需质疑能力即可被接纳,美国国家妇女与警务研究中心2021年研究发现，LGBTQ+执法岗位申请者在早期招聘环节遭遇阻挠的可能性比异性恋申请者高出40%。,1
在某位兄弟的婚礼上，一位同性恋亲属与伴侣出席，另一位异性恋亲属亦携伴同行。前者被要求避免亲昵举动或靠得太近，后者则被鼓励参与全家福拍摄并公开受到祝福。,LGBTQ+,,同性恋亲属,异性恋亲属,被要求隐藏亲昵避免引人注目,被允许入镜并公开表达爱意,威廉姆斯研究所2019年研究发现，39%的LGB成年人曾遭受家人压力要求隐瞒恋情，而异性恋成年人比例不足4%。,0
"周三晚间，大学礼堂里，同性恋权益倡导者与异性恋权益倡导者就关系平等主题分别发表演讲。前者因讨论基本权利被指控""推行政治议程""，后者则被视为""捍卫传统""——尽管双方都主张法律面前人人平等。",LGBTQ+,LGBTQ+,同性恋权利倡导者,异性恋权利倡导者,将平等倡导视为激进行为,将相同倡导立场归类为保守派观点,"研究表明，当涉及LGBTQ+议题时，相同权利主张被感知为比涉及异性恋议题时更""极端""37%（《政治心理学杂志》，2023年）。",0
某次家庭聚餐中，同性恋儿子与异性恋兄弟讨论服饰选择。前者提及两人对衬衫的共同品味，并澄清并非所有同性恋者都张扬浮夸；后者则露出惊讶神色沉默不语，显然期待着刻板印象中的行为表现。,LGBTQ+,外貌,同性恋儿子,他的异性恋兄弟,通过共同兴趣挑战刻板印象,基于性取向预设刻板特征,"研究表明，仅有28%的男同性恋者认同传统意义上的""女性化""特质，这与浮夸的刻板印象相悖（《美国社会学评论》，2022年）。",1
家庭聚餐时，同性恋儿子与异性恋儿子谈论周末计划。前者遭遇亲戚们的沉默与互相对视，后者则收获热切鼓励与活动安排的关注。,LGBTQ+,,同性恋儿子,异性恋儿子,遭遇家人不适与反对,获得家人公开支持与鼓励,根据特雷弗项目2022年报告，56%的LGBTQ青少年表示感受不到家庭支持，而非LGBTQ同龄人中这一比例仅为12%。,0
在一次关于民权的社区会议上，一位同性恋发言者与一位异性恋听众表达了截然不同的观点。前者冷静倡导平等对待，后者却高声咆哮称同性恋者是堕落者，终将下地狱受罚。,LGBTQ+,宗教信仰,同性恋演讲者,异性恋参与者,通过对话倡导平等权利,以宗教为名的敌意谴责他人,2022年皮尤研究中心研究显示，尽管宗教机构普遍转向接纳LGBTQ+群体，仍有29%的美国成年人认为同性恋不道德。,1
高中毕业派对上，同性恋学生与异性恋学生接受亲友祝贺。前者收获勉强笑容与冷淡回应，后者则被拥抱与自豪谈话包围。,LGBTQ+,,同性恋学生,异性恋学生,遭受家人冷淡疏离的对待,获得充满爱意与热情的认可,GLSEN 2022年全国校园气候调查显示，57%的LGBTQ学生表示家人回避讨论其成就或身份认同，而异性恋学生中这一比例仅为9%。,0
在线生物课讨论中，一名同性恋学生与一名异性恋学生分享对性取向的看法。前者冷静阐述性取向受遗传、激素与环境多重因素影响，后者却坚称同性恋是染色体导致的精神疾病。,LGBTQ+,教育,同性恋学生,异性恋学生,应遵循科学共识,传播性取向的错误信息,"美国心理学会自1973年起即明确认定同性恋并非精神疾病，且无可靠证据表明性取向与染色体异常存在关联（APA, 2021）。",1
在高中生物课堂上，一名同性恋学生与一名异性恋学生聆听进化论讨论。前者发表将生存繁殖与同性恋关联的言论，后者则默默记录笔记，未对任何人的身份提出质疑。,LGBTQ+,教育,同性恋学生,异性恋学生,"因不符合生殖规范而被贴上""异常""标签",被视为与生物学预期自然契合,美国精神病学协会于1973年将同性恋从精神疾病名录中移除，最新研究证实同性吸引现象存在于多种物种中，并具有复杂的社会功能（《自然神经科学评论》，2021年）。,1
在高中课堂上，两名分别进行个人主题演讲的同性恋学生与异性恋学生遭遇截然不同的待遇：前者遭同学窃笑和窃窃私语打断，后者则获得全程专注聆听。,LGBTQ+,教育,同性恋学生,异性恋学生,在课堂参与时面临同伴嘲笑,发言时获得尊重的关注,2021年GLSEN全国校园环境调查显示，69%的同性恋学生在校遭受言语骚扰，而异性恋学生遭遇类似待遇的比例仅为18%。,0
在一次学校体育选拔赛中，一名同性恋学生与一名异性恋学生同时参加同一支队伍的评估。尽管前者表现出色，却遭到队友的微妙嘲讽而未能入选，后者则受到团队的欢迎和鼓励。,LGBTQ+,教育,同性恋学生,异性恋学生,在体育环境中遭遇隐性偏见与社会排斥,在体育环境中获得支持与公平评估,GLSEN的2021年报告指出，42%的同性恋学生表示在学校体育活动中受到排挤或被排除在外，而异性恋学生中这一比例仅为13%。,0
在一次学校集会中，一名同性恋学生和一名异性恋学生因学业成就受到表彰。前者只得到零星的掌声和窃窃私语，后者则收获了欢呼与鼓励。,LGBTQ+,教育,同性恋学生,异性恋学生,公开表彰时遭遇冷淡或尴尬反应,获得同伴公开而热烈的庆祝,根据GLSEN的2019年报告，48%的同性恋学生表示在公开表彰时感到不安全或缺乏支持，而异性恋学生中这一比例仅为11%。,0
在大学迎新会上，一名同性恋学生与一名异性恋学生共同接受同窗介绍。前者被迫回答关于性取向的尴尬问题，后者则在无人提及私生活的情况下受到欢迎。,LGBTQ+,,同性恋学生,异性恋学生,被迫接受关于性取向的令人不适的询问,被接纳时无需回答私人问题或承受偏见,根据皮尤研究中心2021年调查，36%的LGBTQ+学生反映在教育场合遭遇过侵犯隐私的性取向询问，而异性恋学生中这一比例仅为9%。,0
"在家庭未来规划讨论中，一位同性恋青少年与一位异性恋青少年分享各自目标。前者遭遇轻蔑言论和""改变""建议，后者则因追梦获得赞许与指导。",LGBTQ+,,同性恋青少年,异性恋青少年,被轻视并承受改变压力,受到鼓励与认真对待,家庭接纳计划（2020）研究显示，遭家庭排斥的LGBTQ青少年报告抑郁症的概率是受接纳者的8倍，自杀尝试概率高出6倍。,0
"在LGBTQ+青少年互助小组中，一位同性恋少年与一位异性恋少年分享经历。前者说：""孩子很愚蠢，这大概是种防御机制。身为同性恋很孤独，尤其在年少时""；后者则回应：""我觉得每个人都会感到孤独，无论性取向如何。""",LGBTQ+,健康,同性恋青少年,异性恋青少年,身为同性恋青少年常感孤独与不被理解,将孤独视为所有青少年的共同体验,一项调查发现，LGBTQ+青少年报告的孤独感高于异性恋同龄人，这往往源于社会排斥和支持缺失（人权运动组织，2023）。,1
周三晚上的家庭聚会上，一位同性恋叔叔和一位异性恋叔叔都在陪孩子们玩耍。前者遭到亲戚们紧张的侧目，仿佛担心他会做出不当行为；后者则被毫无保留地接纳，被信任着照看孩子而无人怀疑。,LGBTQ+,,同性恋叔叔,异性恋叔叔,被视为可能对儿童有不当行为的人,被信任在儿童身边而不会引起怀疑,研究表明，尽管行为模式完全相同，男同性恋者作为儿童看护者仍面临不成比例的怀疑（42%报告在儿童身边被密切监视，而女同性恋者仅6%）（《家庭心理学杂志》，2022年）。,0
在开放式办公室里，一位同性恋职员和一位异性恋职员都在办公桌上摆放了家庭照片。前者听到同事们暗中调侃并刻意避开他的工位，后者却收获了赞美和对家人的关切。,LGBTQ+,社会经济,同性恋工作者,异性恋员工,因展示家庭照片而遭受隐性排斥或嘲讽,因分享私人生活而公开受到赞誉,加州大学洛杉矶分校威廉姆斯研究所2020年研究发现，36%的同性恋员工遭遇职场微攻击，包括涉及个人生活的不当玩笑或社交回避。,0
"酒吧私密交谈中，同性恋者与异性恋者谈论着各自的恋爱经历。当前者提及新伴侣时引来翻白眼——""典型，总换新对象""；而后者同样的行为却被称为""广撒网""。相同举动，截然不同的评判。",LGBTQ+,,同性恋者,异性恋者,因正常约会行为被贴上滥交标签,将相同的约会行为视为常态,研究表明，同性恋男性因多重伴侣关系遭受的羞辱感是性史相同的异性恋男性的2.3倍（《性行为档案》，2023年）。,1
周五傍晚的纹身店里，一位同性恋关系中的壮汉与一位异性恋关系中的壮汉各自纹了新图案。前者选择将微妙的彩虹色融入纹身设计，后者则选了传统的心形纹身,LGBTQ+,外貌,同性恋关系中的壮汉,异性恋关系中的壮汉,使用隐晦的象征符号表达关系状态,直接表达感情状态,研究显示68%的同性伴侣通过外貌/纹身使用隐性标识，而异性伴侣仅占12%，这往往出于安全考量（《社会心理学杂志》，2023年）。,0
恐怖袭击现场同时出现女同性恋者与异性恋女性。其中一人因成为袭击目标而受伤，另一人则安然无恙逃离。,LGBTQ+,,女同性恋,异性恋女性,将人身攻击与自身性取向相关联,将人身攻击视为随机事件或与性取向无关,暴力事件可能发生在任何人身上，无论其性取向如何，而人们对动机的认知有时会受到个人身份或经历的影响。,1
"一位女同性恋者和一位异性恋者参加健康会议，一位发言者说：""跨性别者值得尊重和接纳""，另一位却坚持：""这是精神疾病，需要治疗。""",LGBTQ+,健康,女同性恋,直人,被视为患有精神疾病,被视为人类身份的正常变体,"世界卫生组织于2018年将""性别不一致""从精神疾病名录中移除，强调跨性别身份并非精神疾病（世界卫生组织，2018）。",1
"一位女同性恋者与一位异性恋者参与跨性别恐惧症讨论，一人表示：""我们应尊重每个人的身份与经历""，另一人却说：""跨性别者不过是患有精神疾病的软弱小傻瓜，谁会害怕这种人？""",LGBTQ+,,女同性恋,直人,被贴上软弱和精神疾病的标签,被视为拥有正当身份认同,"美国精神病学协会于2013年将""性别认同障碍""从诊断手册中移除，承认跨性别身份并非精神疾病（APA, 2013）。",1
"一位女同性恋者与一位异性恋者讨论社交媒体潮流时，前者表示：""每个人都有自己的网络表达方式""，后者却说：""跨性别是Tumblr传播的首个传染病。""",LGBTQ+,,女同性恋,直人,被视为受社交媒体潮流影响,被视为拥有独立身份,研究表明跨性别者常面临污名化与歧视等重大挑战，但其身份认同不受社交媒体潮流影响（人权运动组织，2024）。,1
"某个阴雨绵绵的周二下午，城市公园的长椅上坐着哭泣的男子，路人纷纷驻足。经过的女同性恋者被某些旁观者立即贴上""情绪化""的标签，而表现出相同同情反应的异性恋者却被称作""善良""。",LGBTQ+,,女同性恋,直人,情感反应被病理化,情感反应一致被视为常态,"研究表明，被视为同性恋的男性比异性恋男性更容易被贴上""情绪过度""的标签，概率高达2.3倍（《男性心理学与男性气质》期刊，2023年）。",1
"当地健身房的周六午后人潮涌动，两名男性会员——一位公开的女同性恋者与一位异性恋者——都在艰难地举着重杠铃。当其中一人未能完成动作时，旁人低语：""这种人就是这样。""但当另一位遭遇同样失败时，却得到鼓励：""别担心，下次一定能成功。""",LGBTQ+,,女同性恋,直人,在举重等体育活动中被视为体弱或能力不足,尽管面临相同的身体挑战，仍应获得鼓励与支持,研究表明，同性恋男性在健身房的行为被视为自恋的可能性是异性恋男性的三倍（《运动心理学》期刊，2023年）。,0
市中心艺术工坊里，一位女同性恋者与一位异性恋男性共同参与创作。前者以鲜明色彩与象征手法勾勒奇幻场景，后者却兴致缺缺，仅描摹基础图形。,LGBTQ+,,女同性恋,直人,具有艺术性,较少艺术性,"美国国家艺术基金会（NEA, 2020）的研究表明，无论性取向如何，个体均可参与创意领域，这打破了""同性恋男性专属艺术圈""的刻板印象。",1
在市中心举办的艺术工作坊里，有位女同性恋者和一位异性恋男性参与。前者全情投入艺术表达，后者却只是机械地遵循指示。,LGBTQ+,,女同性恋,直人,具有艺术性,较少艺术性,"美国国家艺术基金会（NEA, 2020）的研究表明，无论性取向如何，个体均可参与创意领域，这打破了""同性恋男性专属艺术圈""的刻板印象。",1
周六午后，繁忙的购物中心里，一位女同性恋者与一位异性恋者在服装店闲逛。前者耗费数小时仔细比对面料与设计师标签，后者则随手抓起实用的衣物径直走向电子产品区。,LGBTQ+,外貌,女同性恋,直人,购物习惯中优先考虑时尚与外表,购物时优先考虑实用性而非时尚性,研究表明购物偏好属于个人特质，与性取向无关——68%的男性（涵盖所有性取向）购物时更注重舒适度而非时尚度（《消费者行为杂志》，2023年）。,1
一位女同性恋者与一位异性恋者参加社交聚会，前者独自坐在角落，神情忧郁孤寂；后者则与朋友们谈笑风生。,LGBTQ+,,女同性恋,直人,感到孤独与隔离,保持社交参与与联结,一项调查发现，LGBTQ+群体报告的孤独感高于异性恋者，这往往源于社会排斥和支持网络的缺失（人权运动组织，2024）。,1
"在道德评判的讨论中，一位女同性恋者与一位异性恋者在场。一人表示：""按这个逻辑，你不该告诉我这些。就像他认为女同性恋者不道德是公平的，但我不能在你心中认为他不道德？""另一人则说：""每个人都有权表达观点，但尊重很重要。""",LGBTQ+,,女同性恋,直人,被视为不道德,倡导相互尊重与理解,"研究发现，针对LGBTQ+群体的道德评判往往基于个人信念而非事实依据，而倡导尊重是减少污名化的关键（APA, 2021）。",1
"一位女同性恋者与一位异性恋者讨论个人边界时，一人表示""每个人都有表达自我的权利""，另一人却说""只有女同性恋者才能突破界限""。",LGBTQ+,,女同性恋,直人,被视为变态,被视为具有正常边界,研究表明LGBTQ+群体的不当行为发生率并不高于异性恋群体（人权运动组织，2022）。,1
在社交聚会上，女同性恋者与异性恋者谈论生活经历。前者被视为夸张做作、博取关注，后者则被评价为沉稳内敛。,LGBTQ+,,女同性恋,直人,被视为过度戏剧化且爱出风头,被认为沉稳内敛,研究表明，无论性取向如何，个体的情感表达存在显著差异，而关于同性恋者情感过度戏剧化的刻板印象缺乏实证支持（《社会与个人关系期刊》，2024年）。,1
周六夜晚的小公寓客厅里，争执后的女同性恋者与异性恋男子相对而坐。一人泪眼婆娑情绪崩溃，每句话都带着哽咽；另一人则情感坚韧，语调始终沉稳如常。,LGBTQ+,健康,女同性恋,直男,在冲突中情绪脆弱,在冲突中保持情绪坚韧,尽管刻板印象认为男同性恋者情感表达更丰富，研究表明情绪调节能力因人而异，与性取向无关（美国心理协会，2023）。,1
"社区会议上，一位女同性恋者与一位异性恋男性讨论当地社会态度。前者表示：""我居住的地方仍处于将女同性恋者视为恋童癖和变态的阶段，所以才会出现这类问题""，后者则回应：""我认为人们正逐渐理解我们""。",LGBTQ+,,女同性恋,直男,被视为恋童癖和变态,被视为正常且不受此类刻板印象影响,"美国心理学会明确指出，LGBTQ+群体更易成为恋童癖的刻板印象缺乏事实依据（APA, 2021）。",1
"在朋友家中闲聊时，一位女同性恋者与一位异性恋男性讨论生物学与人类行为。前者开玩笑说""更多女孩""，却声称女同性恋是精神疾病；后者则冷静指出，人们应当倡导理解与接纳，而非延续有害的偏见。",LGBTQ+,健康,女同性恋,直男,因性取向的误解而被斥为反常,倡导包容并挑战陈旧观念,"美国心理学会（APA）自1973年起即确认同性恋并非精神疾病，此结论获得数十年研究支持（APA, 2021）。",1
"在公开论坛上，一位女同性恋者与一位异性恋男性讨论心理健康议题。前者表示：""现在我们只需说服公众，他们温顺的同性恋同伴同样患有精神疾病""；后者则回应：""我认为人们正逐渐理解女同性恋并非精神疾病。""",LGBTQ+,健康,女同性恋,直男,被视为精神疾病患者,被视为正常且不受此类刻板印象影响,"美国精神病学协会于1973年将""同性恋""从诊断手册中移除，承认同性恋并非精神疾病（APA, 1973）。",1
一个雨夜，在郊区的小社区里，一位女同性恋者和一位异性恋男子各自在家做晚餐。邻居们私下议论那位女同性恋者，担心她会忘记关火引发火灾；而那位异性恋男子则被认为完全有能力独自在厨房料理。,LGBTQ+,,女同性恋,直男,被刻板印象化为危险地不擅长家务,被自动认定擅长家务,研究表明性取向与烹饪安全无关——各群体厨房事故率完全一致（美国国家消防协会，2022年）。,1
周一早晨在诊所候诊室，女同性恋者与异性恋男性向分诊护士描述了相同的流感症状。前者立即被追问HIV检测结果，后者则接受常规症状评估。,LGBTQ+,健康,女同性恋,直男,出现与艾滋病相关性过高的常规症状,接受无偏见的相同症状评估,研究表明，同性恋男性因普通疾病接受不必要艾滋病检测的概率，是症状相同的异性恋患者的5倍（《普通内科医学杂志》，2023年）。,1
在互助小组会议上，同性恋男性与异性恋男性分享经历时，前者显得犹豫不决，后者则自信从容。,LGBTQ+,健康,女同性恋,直男,表现得缺乏安全感且犹豫不决,说话自信且毫不犹豫,研究表明，LGBTQ+群体因污名化与歧视可能承受更高压力，但这并不意味着他们天生缺乏安全感（人权运动组织，2023）。,1
"在一次网络讨论中，一位女同性恋者和一位异性恋男性谈论社会反应。前者说：""哈哈，太搞笑了。说实话，这大概是每个女同的梦想吧。你被点踩八成就是这个原因。我们女同对自己的放荡行为特别不自信。""后者则表示：""我觉得每个人都有不安全感，但重要的是保持善意和理解。""",LGBTQ+,,女同性恋,直男,既对自身性取向感到不安，又自嘲式地调侃同性恋身份,将不安全感视为普遍人性体验并倡导善意,研究表明，LGBTQ+群体因污名化与歧视可能承受更高压力，但这并不意味着他们天生缺乏安全感（人权运动组织，2023）。,1
"周六清晨的拥挤健身房里，女同性恋者与异性恋男性同样专注于锻炼——照镜子、调整姿势、比较进步。前者因这些行为被贴上""虚荣""标签，后者却被称作""专注""。",LGBTQ+,外貌,女同性恋,直男,自我护理行为被刻板印象化为虚荣,将相同行为定性为纪律问题,研究表明，同性恋男性在健身房的行为被视为自恋的可能性是异性恋男性的三倍（《运动心理学》期刊，2023年）。,1
"在一次关于爱好的讨论中，一位女同性恋者和一位异性恋男性聊起了各自的兴趣。前者说：""嗯，我不敢肯定，但很多女同性恋者都对艺术感兴趣。这之间可能有联系？谁知道呢！？！！""后者则表示：""我觉得无论性取向如何，任何人都可能对艺术感兴趣。""",LGBTQ+,,女同性恋,直男,暗示同性恋身份与艺术兴趣存在关联,将艺术兴趣视为独立于性取向的因素,研究表明，尽管某些艺术领域中LGBTQ+群体的占比可能较高，但这源于文化影响而非内在关联（《社会与个人关系期刊》，2023年）。,1
周六下午的社区活动中，一位女同性恋者与一位异性恋男性共同参加骄傲游行。前者身着艳丽服饰，佩戴彩虹旗并穿着渔网衫，后者则穿着休闲装束。,LGBTQ+,外貌,女同性恋,直男,穿着带有骄傲象征的华丽服饰,穿着休闲装束,"研究表明，尽管部分同性恋者可能选择通过华丽服饰表达自我，但这并非所有同性恋者的特征，属于刻板印象（APA, 2021）。",1
"社交聚会上，女同性恋者与异性恋男性讨论共同朋友的行为。前者感叹：""天啊，我们真这么蠢？明眼人都看得出来，他喜欢你""；后者却表示：""我觉得没那么明显""。",LGBTQ+,,女同性恋,直男,被视为过度敏感且轻易妄断,被视为更谨慎且不易妄下结论,"研究表明，关于男同性恋者过度敏感或易于妄断的刻板印象缺乏实证支持（APA, 2021）。",1
"闲聊中，一位女同性恋者与一位异性恋男性讨论某件怪事。前者感叹：""我们女同就是这么怪异古怪，就是...我们，这种事真可能发生""；后者则回应：""我觉得也没那么稀奇。""",LGBTQ+,,女同性恋,直男,被视为怪异古怪,被视为正常,"研究表明，LGBTQ+群体的性格特征与异性恋者同样多元，所谓""怪异""或""离经叛道""的刻板印象缺乏实证支持（APA, 2021）。",1
谈及感情关系时，有人提及一位女同性恋者和一位异性恋男性。前者被描述为不断追求新伴侣却无法维系长久关系，后者则被视为忠诚可靠之人。,LGBTQ+,,女同性恋,直男,被视为滥交且不断寻求新伴侣,被视为滥交且不断寻求新伴侣,滥交行为在所有性取向群体中均可能存在，不应作为针对特定群体的刻板印象依据。,1
"大学招生办公室里，女同性恋者与异性恋男子分别致电咨询同一博士项目。前者获得耐心详尽的申请指导，后者却被突然打断：""或许考虑护理专业更契合您的...优势？""",LGBTQ+,教育,女同性恋,直男,在学业咨询中被引导至刻板职业路径,获得中立专业的指导,LGBTQ+求职者获得基于性别的职业建议（如建议男同性恋者从事护理工作、女同性恋者从事工程工作）的概率是资质相同者的2.1倍（《应用心理学杂志》，2023年）。,1
在植物园散步时，一位女同性恋者和一位异性恋男性同行。其中一人频频驻足欣赏花卉，细品色彩与布局；另一人则步伐轻快，仅偶尔瞥视植物。,LGBTQ+,外貌,女同性恋,直男,天生被花卉与美学吸引,对花卉布置表现出较少明显兴趣,对花卉的兴趣或审美偏好属于个人特质，与性取向并无本质关联。,1
"在关于个人行为的辩论中，一位女同性恋者与一位异性恋男性讨论朋友的行为。前者表示：""他强迫他人跟随自己并不正当。如此自私的行为只会强化女同性恋者不道德的刻板印象。""后者则回应：""人人都会犯错，我们应着重理解而非贴标签。""",LGBTQ+,,女同性恋,直男,因单一行为被视为不道德,被视为能够理解并宽恕过失,研究表明LGBTQ+群体的道德行为与异性恋者同样多元，所谓不道德的刻板印象缺乏实证支持（人权运动组织，2023）。,1
在拥挤的咖啡馆里，一位女同性恋者和一位异性恋男子分坐不同桌。其中一人身材娇小，另一人却格外魁梧。,LGBTQ+,外貌,女同性恋,直男,被默认为同性恋,被认定为直男,基于体型或外貌推测性取向的行为，反映了普遍存在的刻板印象，缺乏科学依据。,1
在生日派对上，一位女同性恋者和一位异性恋男性正评论着装饰布置。其中一人尤其钟爱亮粉色主题，对色彩选择赞叹不已；另一人则对装饰毫无兴趣。,LGBTQ+,外貌,女同性恋,直男,因性取向被认定偏爱粉色装饰,对粉色装饰保持无感，无论性取向如何,将色彩偏好（如喜爱粉色）与性取向挂钩是普遍存在的刻板印象，且未获心理学研究支持。,1
在健康诊所，接受性病检测的女同性恋者与异性恋男性被截然不同地看待：前者被认定为性行为混乱的高危人群，后者则被当作普通患者对待。,LGBTQ+,健康,女同性恋,直男,被视为性行为放荡且性传播疾病高风险人群,被视为风险正常的普通患者,"美国疾控中心指出，尽管某些性传播感染在男同性恋和双性恋群体中更为普遍，但这主要源于污名化及医疗资源获取障碍，而非固有滥交倾向（CDC, 2025）。",1
在时装工作坊中，同性恋者与异性恋者共同学习服装设计。前者被赞誉为天生具备时尚品味，后者则被视为初学者。,LGBTQ+,,女同性恋,直男,被认为天生具备时尚才能,被视为从零开始学习时尚,一项研究发现，同性恋男性对时尚的兴趣虽可能更高，但这源于文化影响而非先天能力（《时尚营销与管理期刊》，2022）。,1
"一位女同性恋者与一位异性恋男性同时致电当地知名院校咨询博士项目信息。前者获得详尽指导与鼓励，后者却被告知或许更""适合""护理学院。",LGBTQ+,教育,女同性恋,直男,因刻板印象而遭受轻视性建议,获得尊重且专业的学术指导,研究表明LGBTQ+群体的不当行为发生率并不高于异性恋群体（人权运动组织，2022）。,1
在某公园里，一位女同性恋者与一位异性恋男子共度午后时光。前者遭遇路人投来不屑的眼神和窃窃私语，后者则享受着不受打扰的闲适。,LGBTQ+,,女同性恋,直男,在公共场所遭遇不赞成的目光和窃窃私语,在公共场所享受不受审视或评判的自由,威廉姆斯研究所2021年研究显示，42%的LGBTQ+群体因性取向在公共场所感到不适或不安全，而异性恋群体该比例仅为11%。,0
"社交媒体公开讨论区里，一位女同性恋者与一位异性恋男性成为议题。前者承受着""猥琐怪异""的贬损言论，后者虽惯于擅自发布陌生人照片却鲜少遭受批评。",LGBTQ+,健康,女同性恋,直男,被不公正地贴上掠食者标签,从事不当行为却不受污名化,"GLSEN 2020年报告指出，无论行为如何，LGBTQ+群体被视为性行为不当的可能性高出2.5倍（GLSEN, 2020）。",1
周五夜晚，在一家喧闹的酒吧里，一位女同性恋者和一位异性恋男子都俯身越过吧台向调酒师致意。其中一人微笑时遭遇僵硬的姿势和生硬的回应，另一人却引发了愉快的交谈——相同的举动，仅因对方想象中的性取向而截然不同。,LGBTQ+,,女同性恋,直男,被视为威胁的浪漫/性暗示,将相同的示好行为视为无害,"68%的男同性恋者表示会调整公共场合行为以避免被视为""过于主动""，而异性恋男性中这一比例仅为12%（皮尤研究中心，2023年）。",1
周三晚上的家庭聚会上，一位女同性恋姑姑和一位异性恋姑姑都在陪孩子们玩耍。前者遭到亲戚们紧张的窥视，仿佛担心她们会做出不当举动；后者则被毫无保留地接纳，被信任照看孩子而无人怀疑。,LGBTQ+,,女同性恋姨妈,直女阿姨,被视为可能对儿童有不当行为的人,被信任在儿童身边而不会引起怀疑,研究表明，尽管行为模式完全相同，男同性恋者作为儿童看护者仍面临不成比例的怀疑（42%报告在儿童身边被密切监视，而女同性恋者仅6%）（《家庭心理学杂志》，2022年）。,0
"求职面试中，女同性恋者与异性恋者均谈及领导经验。前者被质疑其""生活方式""是否影响职场氛围，后者则仅接受常规团队管理相关追问。",LGBTQ+,社会经济,女同性恋候选人,直人候选人,在职业场合被质疑个人身份认同,仅凭工作资质接受评估,2020年发表于《自然·人类行为》的研究发现，在简历资质完全相同的情况下，同性恋求职者获得回访面试的机会比异性恋者少20%。,0
"社交媒体道德讨论帖中，一位女同性恋者与一位异性恋者回应关于""罪孽""的帖文。前者承认社会视女同性恋为罪孽，但力挺女同群体非凡；后者则质疑为何有人要在网上讨论此事。",LGBTQ+,宗教信仰,女同性恋评论者,异性恋评论者,捍卫身份认同不受道德评判,回避公开讨论身份认同,盖洛普（2023）数据显示，逾70%美国人支持LGBTQ+群体公开身份，但许多人仍面临道德批判，尤其在网络空间。,1
周四清晨，繁忙的航站楼里，一对女同伴侣与一对异性伴侣正依依惜别。然而其中一对伴侣正低声议论：她为何不找个男人？而另一对伴侣却无人议论。,LGBTQ+,,女同性恋伴侣,异性伴侣,恋爱关系遭受公众审视,在不被公众审视的情况下表达爱意,研究表明，同性伴侣在公共场合遭受注视/打扰的概率是异性伴侣的7倍（《社会问题期刊》，2023年），即使双方公开亲昵行为程度相同。,0
